title,duration,description,tags/0,tags/1,tags/2,tags/3,tags/4,tags/5,tags/6,views,author,videoId,comments,stars,numRatings,age,dateFeaturedEpoch,dateFeatured,timestampFeatured,categories/0,tags/7,tags/8,tags/9,tags/10,tags/11,tags/12,tags/13,tags/14,tags/15,tags/16,tags/17,tags/18,tags/19,tags/20,tags/21,tags/22
Physics of Martials Arts - Kinematics,117,"Part of a video I made several years ago for a physics class.  Includes footage from a trip to Korea.  Man, my video edit skills are a far cry from this crap now, but it is still interesting to watch.  I have more I can post if anyone is in
	
	
			Part of a video I made several years ago for a physics class.  Includes footage from a trip to Korea.  Man, my video edit skills are a far cry from this crap now, but it is still interesting to watch.  I have more I can post if anyone is interested.
			(more)
			(less)",martial,arts,korea,hapkido,taekwondo,japan,kinematics,248560,,RUq1cGGHvRU,,2.5,1174,2 weeks ago,1164785783000,"Wed, 29 Nov 2006 07:36:23 GMT",20061129073623,Science & Technology,physics,jumping,rolling,fall,demonstration,white,tigers,,,,,,,,,
What are You thankful for?,470,"Thank you so very much for all who watched this video. Please forgive me if it ran a little long. I apreciate all the comments, (even the haters) and think Youtube is the most awesome place on the net!Also, I am not saying that New York C
	
	
			Thank you so very much for all who watched this video. Please forgive me if it ran a little long. I apreciate all the comments, (even the haters) and think Youtube is the most awesome place on the net!Also, I am not saying that New York City or the USA is the end all best place in the galaxy, I am just proud ot be where I am from as should we all be!This video is a response to a video asking people what they are thankful for.shout outs to supricky06http://www.youtube.com/profile?user=supricky06and  to the wonderful people of the greatest city in the world.. New York City! I love you all so much:)
			(more)
			(less)",Thankful,youtube,what,are,you,New,York,103136,,800TVPyA2-Y,,2.5,477,1 day ago,1164785783000,"Wed, 29 Nov 2006 07:36:23 GMT",20061129073623,People,NYC,nyoperaguy,supricky06,,,,,,,,,,,,,
Catching up to YouTube time,138,We've been traveling and just got back...,youttubetime,fastlane,superfastlane,ultrafastlane,,,,141466,,ogiU_hLYoZM,,2.5,1124,1 day ago,1164785783000,"Wed, 29 Nov 2006 07:36:23 GMT",20061129073623,Comedy,,,,,,,,,,,,,,,,
Dance of the Firefly,189,Music and video by Lasse Juul Kolding. Full quality can be downloaded here: http://www.dubbilan.net/movies/firefly-divx.zip,music,weird,visual,birth,surreal,abstract,light,122966,,BL5kHYtL430,,2.5,657,1 month ago,1164785783000,"Wed, 29 Nov 2006 07:36:23 GMT",20061129073623,Arts & Animation,Lasse,Kolding,,,,,,,,,,,,,,
Tramp Bike Flips,24,"Front flip, then backflip on tramp bike lol",Tramp,Bike,Flips,,,,,734782,,RRLptLOv0k8,,2.5,3141,3 weeks ago,1164785783000,"Wed, 29 Nov 2006 07:36:23 GMT",20061129073623,Sports,,,,,,,,,,,,,,,,
YOUTUBE theater ep 1,319,"Finally no more boring people on YouTube!You Tube theater makes the boring seem interesting!WARNING PLEASE READYou might ask yourself, what right does YOUTUBEtheater have to make fun of people? Well virtually everyone on you
	
	
			Finally no more boring people on YouTube!You Tube theater makes the boring seem interesting!WARNING PLEASE READYou might ask yourself, what right does YOUTUBEtheater have to make fun of people? Well virtually everyone on youtube wants to be a celebrity. Don't think so? Ask yourself this, if someone wanted to interview  you about  your channel, would you be interviewed? And why? To get more people knowing about you? To get more subscriptions? I think the answer for most people would be yes to these questions.So just because someone wants to be a celebrity, do they deserve to be made fun of? Well with fame, comes many challenges. One of which is to deal with ridicule and those who might not like you. If you can't handle being made fun of, you shouldn't crave fame.Now having said this, how can you contribute to youtube without being ridiculed? Well the answer is quite obvious. Don't say stupid things (unless of course you're joking around).Remember there is a cure for stupidity. If you don't want to be made fun of, go read a book, read the newspaper, educate yourself. Otherwise, you just might end up on YOUTUBEtheater. Thank you,YOUTUBEtheater staff.
			(more)
			(less)",YOUTUBEtheater,youtube,theater,Mystery,Science,Theater,3000,354408,,8Z_nLAu55IQ,,2.5,2594,1 month ago,1164785783000,"Wed, 29 Nov 2006 07:36:23 GMT",20061129073623,Entertainment,MST3K,animation,LG15,lonelygirl15,comedy,funny,,,,,,,,,,
Heaven,162,"edit: hey, I'm a real person. my name is willow. I'm 14 years old. i can be funny too. this is a more serious video. talk to me. thank you for featuring me.",heaven,willow,,,,,,636717,,goL20thlcRU,,2.5,2718,1 month ago,1164785783000,"Wed, 29 Nov 2006 07:36:23 GMT",20061129073623,Arts & Animation,,,,,,,,,,,,,,,,
Fast Food Freestyle,148,"Drive-thru freestylin', freestyling at the drive through! Still tons of people assuming ME freestyling and NO it isn't, if only I could do it as good as Joe did it! lmaoI need a double cheeseburger and hold the lettuceDon't be frontin
	
	
			Drive-thru freestylin', freestyling at the drive through! Still tons of people assuming ME freestyling and NO it isn't, if only I could do it as good as Joe did it! lmaoI need a double cheeseburger and hold the lettuceDon't be frontin' son no seeds on a bunWe be up in this drive thruOrder for twoI gots a craving for a number nine like my shoeWe need some chicken up in hereIn this dizzleFor rizzle my nizzleExtra salt on the frizzleDr. Pepper my brotherAnother for your motherDouble double super sizeAnd don't forget the FRIES...Go to JoeWoody.com for more
			(more)
			(less)",Fast,Food,Freestyle,Drive,Thru,,,1245,,FLn45-7Pn2Y,,2.5,11599,2 weeks ago,1164785783000,"Wed, 29 Nov 2006 07:36:23 GMT",20061129073623,Music,,,,,,,,,,,,,,,,
Complaints Choir of Birmingham,533,"The Complaints Choir invites people to complain as much as they want and to sing their complaints out loud together with fellow complainers. The first choir was organised in Birmingham followed by the Complaints Choir of Helsinki and Hambur
	
	
			The Complaints Choir invites people to complain as much as they want and to sing their complaints out loud together with fellow complainers. The first choir was organised in Birmingham followed by the Complaints Choir of Helsinki and Hamburg. The lyrics were written by the Choir, Music by Mike Hurley. Project by Tellervo Kalleinen and Oliver Kochta-Kalleinen. Produced by Springhill Institute.Project website:http://www.ykon.org/kochta-kalleinenMike Hurley's website:http://www.myspace.com/mikeyhurley
			(more)
			(less)",complaining,complaints,choir,birmingham,helsinki,hamburg,,271782,,2w84qzHdEms,,2.5,1793,3 months ago,1164785783000,"Wed, 29 Nov 2006 07:36:23 GMT",20061129073623,Arts & Animation,,,,,,,,,,,,,,,,
The Self Stirring Mug,25,"My Dad brought me down a mug while he was visiting today... I think its quite possibly the best thing ever, lol.EDIT: FEATURED?! THIS WASN'T MADE TO GET FEATURED, it was made to show some friends. To the rest of you thanks alot guys! To
	
	
			My Dad brought me down a mug while he was visiting today... I think its quite possibly the best thing ever, lol.EDIT: FEATURED?! THIS WASN'T MADE TO GET FEATURED, it was made to show some friends. To the rest of you thanks alot guys! To answer a few questions (I will prob post a video showing the mug in more detail later...) the mug runs off a very small (I mean TINY) battery operated motor in the base of the cup. I'm not American! Thanks again!
			(more)
			(less)",self,stirring,mug,funny,tea,cup,,136770,,0hderubQMDw,,2.5,608,4 days ago,1164885996000,"Thu, 30 Nov 2006 11:26:36 GMT",20061130112636,Comedy,,,,,,,,,,,,,,,,
Dolly wants to play!,330,"My ex is a selfish pig and my landlord kept my security deposit.   I got angry, made a painting and talked about stuff.  It's all in here!This is the first in a long (hopefully) series of paintings accompanied with a video documenting t
	
	
			My ex is a selfish pig and my landlord kept my security deposit.   I got angry, made a painting and talked about stuff.  It's all in here!This is the first in a long (hopefully) series of paintings accompanied with a video documenting the process of creating my artwork.  I came up with this idea that instead of just creating a painting, it would be great to have a video diary that shows me paint it, shows me talk about painting it, talk about my life - artistic, personal, etc.  BUY IT ON EBAY!  THE AUCTION ENDS ON SUNDAYhttp://cgi.ebay.com/DOLLYWANTSTOPLAY-Original-Painting- Surreal-Art-Macabre_W0QQitemZ130052619823QQihZ003QQcategoryZ 551QQssPageNameZWDVWQQrdZ1QQcmdZViewItemI was always horrible at writing artist statements and believed that the process of creating art is more intuitive than cognitive.  Why not let myself ramble a bit on camera as I paint?  Wouldn't that make it a truly ideal statement?   I believe there is something to it.  This is the VERY FIRST painting/video and I plan to make this into a routine that I will continue for the rest of my artistic life.
			(more)
			(less)",art,journal,diary,paint,painter,artist,chupakabra,113833,,utN_KNTkE9c,,2.5,558,2 days ago,1164885996000,"Thu, 30 Nov 2006 11:26:36 GMT",20061130112636,Arts & Animation,val,val's,vals,valentina,,,,,,,,,,,,
The Way It Is,233,Makes the kids happy!A big THANK YOU to everyone who voted for our video!!!,music,video,lego,animation,stop,rock,indie,200232,,2P9EonMpzlM,,2.5,1230,1 month ago,1164885996000,"Thu, 30 Nov 2006 11:26:36 GMT",20061130112636,Music,ok,vader,greenland,go,way,it,is,contest,cool,green,day,darth,star,u2,wars,new
"Nobody's Watching ""Friends""",107,"We're thankful that there USED to be good sitcoms on TV.  Presenting...Ten Seasons of ""Friends"" in 90 Secondswww.nobodyswatching.tv",nobody's,watching,friends,,,,,515971,,MYTJooXcG6g,,2.5,3111,1 week ago,1164885996000,"Thu, 30 Nov 2006 11:26:36 GMT",20061130112636,Comedy,,,,,,,,,,,,,,,,
Physics of Martials Arts - Kinematics,117,"Part of a video I made several years ago for a physics class.  Includes footage from a trip to Korea.  Man, my video edit skills are a far cry from this crap now, but it is still interesting to watch.  I have more I can post if anyone is in
	
	
			Part of a video I made several years ago for a physics class.  Includes footage from a trip to Korea.  Man, my video edit skills are a far cry from this crap now, but it is still interesting to watch.  I have more I can post if anyone is interested.
			(more)
			(less)",martial,arts,korea,hapkido,taekwondo,japan,kinematics,569060,,RUq1cGGHvRU,,2.5,2004,2 weeks ago,1164885996000,"Thu, 30 Nov 2006 11:26:36 GMT",20061130112636,Science & Technology,physics,jumping,rolling,fall,demonstration,white,tigers,,,,,,,,,
What are You thankful for?,470,"Thank you so very much for all who watched this video. Please forgive me if it ran a little long. I apreciate all the comments, (even the haters) and think Youtube is the most awesome place on the net!Also, I am not saying that New York C
	
	
			Thank you so very much for all who watched this video. Please forgive me if it ran a little long. I apreciate all the comments, (even the haters) and think Youtube is the most awesome place on the net!Also, I am not saying that New York City or the USA is the end all best place in the galaxy, I am just proud ot be where I am from as should we all be!This video is a response to a video asking people what they are thankful for.shout outs to supricky06http://www.youtube.com/profile?user=supricky06and  to the wonderful people of the greatest city in the world.. New York City! I love you all so much:)
			(more)
			(less)",Thankful,youtube,what,are,you,New,York,150666,,800TVPyA2-Y,,2.5,611,2 days ago,1164885996000,"Thu, 30 Nov 2006 11:26:36 GMT",20061130112636,People,NYC,nyoperaguy,supricky06,,,,,,,,,,,,,
Catching up to YouTube time,138,We've been traveling and just got back...,youttubetime,fastlane,superfastlane,ultrafastlane,,,,178501,,ogiU_hLYoZM,,2.5,1383,3 days ago,1164885996000,"Thu, 30 Nov 2006 11:26:36 GMT",20061130112636,Comedy,,,,,,,,,,,,,,,,
Dance of the Firefly,189,Music and video by Lasse Juul Kolding. Full quality can be downloaded here: http://www.dubbilan.net/movies/firefly-divx.zip,music,weird,visual,birth,surreal,abstract,light,153644,,BL5kHYtL430,,2.5,771,1 month ago,1164885996000,"Thu, 30 Nov 2006 11:26:36 GMT",20061130112636,Arts & Animation,Lasse,Kolding,,,,,,,,,,,,,,
Tramp Bike Flips,24,"Front flip, then backflip on tramp bike lol",Tramp,Bike,Flips,,,,,953553,,RRLptLOv0k8,,2.5,3694,3 weeks ago,1164885996000,"Thu, 30 Nov 2006 11:26:36 GMT",20061130112636,Sports,,,,,,,,,,,,,,,,
YOUTUBE theater ep 1,319,"Finally no more boring people on YouTube!You Tube theater makes the boring seem interesting!WARNING PLEASE READYou might ask yourself, what right does YOUTUBEtheater have to make fun of people? Well virtually everyone on you
	
	
			Finally no more boring people on YouTube!You Tube theater makes the boring seem interesting!WARNING PLEASE READYou might ask yourself, what right does YOUTUBEtheater have to make fun of people? Well virtually everyone on youtube wants to be a celebrity. Don't think so? Ask yourself this, if someone wanted to interview  you about  your channel, would you be interviewed? And why? To get more people knowing about you? To get more subscriptions? I think the answer for most people would be yes to these questions.So just because someone wants to be a celebrity, do they deserve to be made fun of? Well with fame, comes many challenges. One of which is to deal with ridicule and those who might not like you. If you can't handle being made fun of, you shouldn't crave fame.Now having said this, how can you contribute to youtube without being ridiculed? Well the answer is quite obvious. Don't say stupid things (unless of course you're joking around).Remember there is a cure for stupidity. If you don't want to be made fun of, go read a book, read the newspaper, educate yourself. Otherwise, you just might end up on YOUTUBEtheater. Thank you,YOUTUBEtheater staff.
			(more)
			(less)",YOUTUBEtheater,youtube,theater,Mystery,Science,Theater,3000,402584,,8Z_nLAu55IQ,,2.5,2801,1 month ago,1164885996000,"Thu, 30 Nov 2006 11:26:36 GMT",20061130112636,Entertainment,MST3K,animation,LG15,lonelygirl15,comedy,funny,,,,,,,,,,
The Self Stirring Mug,25,"My Dad brought me down a mug while he was visiting today... I think its quite possibly the best thing ever, lol.EDIT: FEATURED?! THIS WASN'T MADE TO GET FEATURED, it was made to show some friends. To the rest of you thanks alot guys! To
	
	
			My Dad brought me down a mug while he was visiting today... I think its quite possibly the best thing ever, lol.EDIT: FEATURED?! THIS WASN'T MADE TO GET FEATURED, it was made to show some friends. To the rest of you thanks alot guys! To answer a few questions (I will prob post a video showing the mug in more detail later...) the mug runs off a very small (I mean TINY) battery operated motor in the base of the cup. I'm not American! Thanks again!EDIT EDIT: OK I WANT ROYALTIES FROM EVERY STORE SELLING THESE! I would make a fortune... ='(
			(more)
			(less)",self,stirring,mug,funny,tea,cup,,136770,,0hderubQMDw,,2.5,826,4 days ago,1164896100000,"Thu, 30 Nov 2006 14:15:00 GMT",20061130141500,Comedy,,,,,,,,,,,,,,,,
Dolly wants to play!,330,"My ex is a selfish pig and my landlord kept my security deposit.   I got angry, made a painting and talked about stuff.  It's all in here!This is the first in a long (hopefully) series of paintings accompanied with a video documenting t
	
	
			My ex is a selfish pig and my landlord kept my security deposit.   I got angry, made a painting and talked about stuff.  It's all in here!This is the first in a long (hopefully) series of paintings accompanied with a video documenting the process of creating my artwork.  I came up with this idea that instead of just creating a painting, it would be great to have a video diary that shows me paint it, shows me talk about painting it, talk about my life - artistic, personal, etc.  BUY IT ON EBAY!  THE AUCTION ENDS ON SUNDAYhttp://cgi.ebay.com/DOLLYWANTSTOPLAY-Original-Painting- Surreal-Art-Macabre_W0QQitemZ130052619823QQihZ003QQcategoryZ 551QQssPageNameZWDVWQQrdZ1QQcmdZViewItemI was always horrible at writing artist statements and believed that the process of creating art is more intuitive than cognitive.  Why not let myself ramble a bit on camera as I paint?  Wouldn't that make it a truly ideal statement?   I believe there is something to it.  This is the VERY FIRST painting/video and I plan to make this into a routine that I will continue for the rest of my artistic life.
			(more)
			(less)",art,journal,diary,paint,painter,artist,chupakabra,113833,,utN_KNTkE9c,,2.5,610,2 days ago,1164896100000,"Thu, 30 Nov 2006 14:15:00 GMT",20061130141500,Arts & Animation,val,val's,vals,valentina,,,,,,,,,,,,
