title,description,tags/0,tags/1,tags/2,tags/3,views,author,videoId,uploadDate,comments,dateFeaturedEpoch,dateFeatured,timestampFeatured,age,duration,stars,tags/4,tags/5,tags/6,tags/7,tags/8,tags/9,tags/10,tags/11,tags/12,tags/13,tags/14,tags/15,tags/16,tags/17,categories/0,tags/18,tags/19,tags/20,tags/21,tags/22
Public Service Announcement From Damone,This is a public service announcement. Please watch and learn...,damone,public,service,announcement,52982,godofshred,_W_DY_zlnNc,,371,1145409815000,"Wed, 19 Apr 2006 01:23:35 GMT",20060419012335,3 weeks ago,144,3.5,rock,psa,Humor,Music,,,,,,,,,,,Entertainment,,,,,
First 8 minutes of Lucky Number Slevin,"An MGM release of a Weinstein Company presented movie, LUCKY NUMBER SLEVIN is a thriller that twists and turns its way through an underworld of crime and revenge. Set in New York City, a case of mistaken identity lands Slevin (Josh Hartnett) into the middle of a war being plotted by two of the city's most rival crime bosses: The Rabbi (Ben Kingsley) and The Boss (Morgan Freeman). Slevin is under constant surveillance by relentless Detective Brikowski (Stanley Tucci) as well as the infamous assassin Goodkat (Bruce Willis) and finds himself having to hatch his own ingenious plot to get them...before they get him. Also starring Lucy Liu, LUCKY NUMBER SLEVIN is directed by Paul McGuigan and written by Jason Smilovic",lucky,number,slevin,lucy,3180,TheWeinsteinCompany,0H02bAzgVC0,,28,1145647320000,"Fri, 21 Apr 2006 19:22:00 GMT",20060421192200,18 hours ago,475,4.5,liu,hartnett,willis,freeman,weinstein,company,Entertainment,Humor,,,,,,,Arts & Animation,,,,,
Guitar Lesson 2,"SOON YOU CAN FIND MORE LESSONS FROM ME, AND OTHER PEOPLE ON WWW.GUITARTRICKS.COM  FOR A SMALL MONTHLY FEE, YOU GET ACCESS TO 50+ TEACHERS WITH VIDEO LESSONS IN ALL STYLES OF MUSIC, SO JOIN UP!  or i'll kill u.  This is the second part of a two part lesson. Made this a few weeks back. There are some licks and riff ideas, as well as ways to get you thinking about how to come up with new things if you are stuck in a rut in your learning.  comments or questions, post or message me  enjoy",guitar,lesson,shred,solo,82206,neoclassic09,7AcPvRdd6OY,,429,1145647320000,"Fri, 21 Apr 2006 19:22:00 GMT",20060421192200,3 days ago,352,2.5,metal,rock,neoclassic,,,,,,,,,,,,Music,,,,,
robotic self destruct  and self healing chair,footage of a robotic self destruct chair that can put itself back together. With music by Stephen mcdonald,robotic,chair,destruct,self,62241,mcduvet,lEMx0-4Z1jo,,351,1145647320000,"Fri, 21 Apr 2006 19:22:00 GMT",20060421192200,1 day ago,201,3.5,assemble,stephen,mcdonald,Odd & Outrageous,Science & Technology,,,,,,,,,,Music,,,,,
The Amazing Hypnotist Redux,Improv Everywhere stages a fake hypnotism performance complete with audience plants.  Inspired by Andy Kaufman and Bob Zmuda.,ImprovEverywhere,Improv,Everywhere,Amazing,35563,ImprovEverywhere,luVcCs0UMB0,,133,1145647320000,"Fri, 21 Apr 2006 19:22:00 GMT",20060421192200,3 days ago,441,4.5,Hypnotist,Washington,Square,Park,Prank,Funny,NYC,Hypnotism,,,,,,,Humor,,,,,
"Exclusive: The Making of the Making of the Video, Part 1","Watch Wayne Coyne describe the technical details and creative process behind the video for ""The Yeah Yeah Yeah Song"", the first single off the Flaming Lips new album, At War With The Mystics.",Flaming,Lips,At,War,15064,flaminglips,KsrjWiqJzOQ,,40,1145647320000,"Fri, 21 Apr 2006 19:22:00 GMT",20060421192200,4 days ago,415,3.5,With,The,Mystics,Yeah,Song,Video,Wayne,Coyne,,,,,,,Music,,,,,
Pet Tricks,"Paul Papanek (that's him in the video) explains: ""[Oscar the dog] came up with this little trick all on on his own, though we have worked together to kind of hone it to the fine skill it is. Letterman flew us out to NY to be on Stupid Pet Tricks just about a year ago. After having successfully gone through rehearsal, we were sitting in the green room waiting to go on - along with a couple of other dogs and a pig - and someone came in and told us that Dave had decided that he wasn't in the mood for Pet Tricks that night after all (he really wanted to spend more time talking to Sting...)""  Visit Oscar's website at:  http://www.oscarwild.net",dog,trick,,,101213,lake7821,Bg3_U4ni4us,,334,1145647320000,"Fri, 21 Apr 2006 19:22:00 GMT",20060421192200,2 days ago,38,3.5,,,,,,,,,,,,,,,Pets & Animals,,,,,
Medieval Wariors,"Caerphilly Castle, Wales. Easter 2006",Medieval,Humor,People,,20887,rjohan77,6A1bD1i66HY,,81,1145647320000,"Fri, 21 Apr 2006 19:22:00 GMT",20060421192200,2 days ago,32,1.5,,,,,,,,,,,,,,,Entertainment,,,,,
Cybersmack's Party Animals,"This ain't your normal nature video. See what happens when the creatures of the wild get a little TOO wild. For more of The Soup's Cybersmack, check out The Vine @ E! Online or watch The Soup Friday nights 10/9c. Http://www.eonline.com/thevine /index.jsp?channelID=cybersmac k&mediaID;= Think you've got your OWN Cybersmack that's better? Submit your stuff to E! and you could possibly win $25,000! Check out www.eonline.com/cybersmack for all the info...",EEntertainmentTV,Cybersmack,McHale,Humor,101566,EEntertainmentTV,FocBSR4vzRE,,157,1145647320000,"Fri, 21 Apr 2006 19:22:00 GMT",20060421192200,3 days ago,46,2.5,Funny,Humor,Pets & Animals,,,,,,,,,,,,Entertainment,,,,,
Typical dance in Japan,"Typical dance in the street in Gyoutoku (Ichikawa-chi, Japan).",japan,dance,,,87286,ampm78,pDPPlQR7MSs,,387,1145647320000,"Fri, 21 Apr 2006 19:22:00 GMT",20060421192200,3 days ago,30,3.5,,,,,,,,,,,,,,,Entertainment,,,,,
India Driving,A very funny look at how people drive in india. The rules are quite different there. Watch the white car in the top center going against traffic.,india,driving,funny,trip,639043,higgums,RjrEQaG5jPM,,1531,1145647320000,"Fri, 21 Apr 2006 19:22:00 GMT",20060421192200,1 month ago,133,4.5,traffic,Humor,Odd & Outrageous,,,,,,,,,,,,Autos & Vehicles,,,,,
French Quarter Festival,Walking Bourbon Street during the French Quarter Festival.,New,Orleans,Culture,Entertainment,1874,ttagaris,Di4LL3ydbL0,,8,1145829544000,"Sun, 23 Apr 2006 21:59:04 GMT",20060423215904,4 hours ago,60,3.5,,,,,,,,,,,,,,,Events & Weddings,,,,,
Feel like you jump. Base Jumping,"U will feel it like u have jumping to. Base jumping, once you get it going, it's a great hobby =)",Base,jumping,Hobby,Dare,6811,Dovex,9MTXqiZLxBY,,53,1145829544000,"Sun, 23 Apr 2006 21:59:04 GMT",20060423215904,4 days ago,29,4.5,Sports,Travel & Places,,,,,,,,,,,,,People,,,,,
World's 2nd Largest Tetris Game - www.freshcreation.nl,A short movie of the SECOND LARGEST Tetris game in the world.  For a video and pics of the WORLD's LARGEST TETRIS GAME surf to:  www.freshcreation.nl Title post: 2000 Square Meter Of Tetris  Fresh Creation - Make Sure You Get Your Daily Shot,tetris,game,games,tech,44604,freshcreation,Zq5vXqrIwjE,,96,1145829544000,"Sun, 23 Apr 2006 21:59:04 GMT",20060423215904,1 day ago,56,4.5,techy,technology,cool,concept,art,huge,largest,gaming,Odd & Outrageous,Science & Technology,,,,,Arts & Animation,,,,,
One Handed Guitar Playing & More,Me doing what I do with a guitar,guitar,,,,71716,riffguy,1hAIHrdrCXI,,538,1145829544000,"Sun, 23 Apr 2006 21:59:04 GMT",20060423215904,1 day ago,118,4.5,,,,,,,,,,,,,,,Music,,,,,
Subway Video,You can meet some interesting folk in NY subways...,subway,Travel & Places,,,20249,peachicken,xtMB1K0f3j8,,104,1145829544000,"Sun, 23 Apr 2006 21:59:04 GMT",20060423215904,1 day ago,20,2.5,,,,,,,,,,,,,,,Humor,,,,,
First 8 minutes of Lucky Number Slevin,"An MGM release of a Weinstein Company presented movie, LUCKY NUMBER SLEVIN is a thriller that twists and turns its way through an underworld of crime and revenge. Set in New York City, a case of mistaken identity lands Slevin (Josh Hartnett) into the middle of a war being plotted by two of the city's most rival crime bosses: The Rabbi (Ben Kingsley) and The Boss (Morgan Freeman). Slevin is under constant surveillance by relentless Detective Brikowski (Stanley Tucci) as well as the infamous assassin Goodkat (Bruce Willis) and finds himself having to hatch his own ingenious plot to get them...before they get him. Also starring Lucy Liu, LUCKY NUMBER SLEVIN is directed by Paul McGuigan and written by Jason Smilovic",lucky,number,slevin,lucy,43932,TheWeinsteinCompany,0H02bAzgVC0,,121,1145829544000,"Sun, 23 Apr 2006 21:59:04 GMT",20060423215904,2 days ago,475,4.5,liu,hartnett,willis,freeman,weinstein,company,Entertainment,Humor,,,,,,,Arts & Animation,,,,,
Chicken!Chicken!,in CHINA  どこかの駅で逃げ回る 鶏。,china,chicken,Travel & Places,Videoblogging,22705,no,UzHUfthID80,,97,1145829544000,"Sun, 23 Apr 2006 21:59:04 GMT",20060423215904,1 day ago,32,2.5,,,,,,,,,,,,,,,Short Movies,,,,,
President Bush Visits Stanford,"Protest scenes from this afternoon when President Bush made an appearance at Stanford University.  Although he only participated in  closed meetings, many students, faculty and community memebers stood tight as the presidential caravan passed.",president,george,bush,stanford,30918,craigmcf,4YDOHpzskeM,,985,1145829544000,"Sun, 23 Apr 2006 21:59:04 GMT",20060423215904,1 day ago,123,3.5,protest,police,politics,government,students,campus,election,Videoblogging,,,,,,,News & Politics,,,,,
Guitar Lesson 2 for ADVANCED PLAYERS,"SOON YOU CAN FIND MORE LESSONS FROM ME, AND OTHER PEOPLE ON WWW.GUITARTRICKS.COM  FOR A SMALL MONTHLY FEE, YOU GET ACCESS TO 50+ TEACHERS WITH VIDEO LESSONS IN ALL STYLES OF MUSIC, SO JOIN UP!  Because this is the 2nd half of the full lesson, watch the first part BEFORE you watch this. It will make a lot more sense.  Made this a few weeks back. There are some licks and riff ideas, as well as ways to get you thinking about how to come up with new things if you are stuck in a rut in your learning.  comments or questions, post or message me  enjoy    some of you are not understanding the purpose of this. if you are new to guitar, then of course you don't know what i'm showing here, and OBVIOUSLY this lesson isn't for you. However, if you have been playing a while and are in a slump where you can't come up with new ideas, this will help you out because it offers some new approaches at making riffs, etc. why some of you are so offended because you aren't good enough yet to understand this is ridiculous. go learn the basics, then come back and listen to my ideas.",guitar,lesson,shred,solo,125940,neoclassic09,7AcPvRdd6OY,,686,1145829544000,"Sun, 23 Apr 2006 21:59:04 GMT",20060423215904,5 days ago,352,2.5,metal,rock,neoclassic,,,,,,,,,,,,Music,,,,,
robotic self destruct  and self healing chair,footage of a robotic self destruct chair that can put itself back together. Video by max dean and raffaello d'andrea project. With music by Stephen mcdonald,robotic,chair,destruct,self,146276,mcduvet,lEMx0-4Z1jo,,612,1145829544000,"Sun, 23 Apr 2006 21:59:04 GMT",20060423215904,3 days ago,201,3.5,assemble,stephen,mcdonald,Odd & Outrageous,Science & Technology,,,,,,,,,,Music,,,,,
French Quarter Festival,Walking Bourbon Street during the French Quarter Festival.,New,Orleans,Culture,Entertainment,1874,ttagaris,Di4LL3ydbL0,,8,1145829620000,"Sun, 23 Apr 2006 22:00:20 GMT",20060423220020,4 hours ago,60,3.5,,,,,,,,,,,,,,,Events & Weddings,,,,,
Feel like you jump. Base Jumping,"U will feel it like u have jumping to. Base jumping, once you get it going, it's a great hobby =)",Base,jumping,Hobby,Dare,6811,Dovex,9MTXqiZLxBY,,53,1145829620000,"Sun, 23 Apr 2006 22:00:20 GMT",20060423220020,4 days ago,29,4.5,Sports,Travel & Places,,,,,,,,,,,,,People,,,,,
World's 2nd Largest Tetris Game - www.freshcreation.nl,A short movie of the SECOND LARGEST Tetris game in the world.  For a video and pics of the WORLD's LARGEST TETRIS GAME surf to:  www.freshcreation.nl Title post: 2000 Square Meter Of Tetris  Fresh Creation - Make Sure You Get Your Daily Shot,tetris,game,games,tech,44604,freshcreation,Zq5vXqrIwjE,,96,1145829620000,"Sun, 23 Apr 2006 22:00:20 GMT",20060423220020,1 day ago,56,4.5,techy,technology,cool,concept,art,huge,largest,gaming,Odd & Outrageous,Science & Technology,,,,,Arts & Animation,,,,,
One Handed Guitar Playing & More,Me doing what I do with a guitar,guitar,,,,71716,riffguy,1hAIHrdrCXI,,538,1145829620000,"Sun, 23 Apr 2006 22:00:20 GMT",20060423220020,1 day ago,118,4.5,,,,,,,,,,,,,,,Music,,,,,
Subway Video,You can meet some interesting folk in NY subways...,subway,Travel & Places,,,20249,peachicken,xtMB1K0f3j8,,104,1145829620000,"Sun, 23 Apr 2006 22:00:20 GMT",20060423220020,1 day ago,20,2.5,,,,,,,,,,,,,,,Humor,,,,,
First 8 minutes of Lucky Number Slevin,"An MGM release of a Weinstein Company presented movie, LUCKY NUMBER SLEVIN is a thriller that twists and turns its way through an underworld of crime and revenge. Set in New York City, a case of mistaken identity lands Slevin (Josh Hartnett) into the middle of a war being plotted by two of the city's most rival crime bosses: The Rabbi (Ben Kingsley) and The Boss (Morgan Freeman). Slevin is under constant surveillance by relentless Detective Brikowski (Stanley Tucci) as well as the infamous assassin Goodkat (Bruce Willis) and finds himself having to hatch his own ingenious plot to get them...before they get him. Also starring Lucy Liu, LUCKY NUMBER SLEVIN is directed by Paul McGuigan and written by Jason Smilovic",lucky,number,slevin,lucy,43932,TheWeinsteinCompany,0H02bAzgVC0,,121,1145829620000,"Sun, 23 Apr 2006 22:00:20 GMT",20060423220020,2 days ago,475,4.5,liu,hartnett,willis,freeman,weinstein,company,Entertainment,Humor,,,,,,,Arts & Animation,,,,,
Chicken!Chicken!,in CHINA  どこかの駅で逃げ回る 鶏。,china,chicken,Travel & Places,Videoblogging,22705,no,UzHUfthID80,,97,1145829620000,"Sun, 23 Apr 2006 22:00:20 GMT",20060423220020,1 day ago,32,2.5,,,,,,,,,,,,,,,Short Movies,,,,,
President Bush Visits Stanford,"Protest scenes from this afternoon when President Bush made an appearance at Stanford University.  Although he only participated in  closed meetings, many students, faculty and community memebers stood tight as the presidential caravan passed.",president,george,bush,stanford,30918,craigmcf,4YDOHpzskeM,,985,1145829620000,"Sun, 23 Apr 2006 22:00:20 GMT",20060423220020,1 day ago,123,3.5,protest,police,politics,government,students,campus,election,Videoblogging,,,,,,,News & Politics,,,,,
Guitar Lesson 2 for ADVANCED PLAYERS,"SOON YOU CAN FIND MORE LESSONS FROM ME, AND OTHER PEOPLE ON WWW.GUITARTRICKS.COM  FOR A SMALL MONTHLY FEE, YOU GET ACCESS TO 50+ TEACHERS WITH VIDEO LESSONS IN ALL STYLES OF MUSIC, SO JOIN UP!  Because this is the 2nd half of the full lesson, watch the first part BEFORE you watch this. It will make a lot more sense.  Made this a few weeks back. There are some licks and riff ideas, as well as ways to get you thinking about how to come up with new things if you are stuck in a rut in your learning.  comments or questions, post or message me  enjoy    some of you are not understanding the purpose of this. if you are new to guitar, then of course you don't know what i'm showing here, and OBVIOUSLY this lesson isn't for you. However, if you have been playing a while and are in a slump where you can't come up with new ideas, this will help you out because it offers some new approaches at making riffs, etc. why some of you are so offended because you aren't good enough yet to understand this is ridiculous. go learn the basics, then come back and listen to my ideas.",guitar,lesson,shred,solo,125940,neoclassic09,7AcPvRdd6OY,,686,1145829620000,"Sun, 23 Apr 2006 22:00:20 GMT",20060423220020,5 days ago,352,2.5,metal,rock,neoclassic,,,,,,,,,,,,Music,,,,,
robotic self destruct  and self healing chair,footage of a robotic self destruct chair that can put itself back together. Video by max dean and raffaello d'andrea project. With music by Stephen mcdonald,robotic,chair,destruct,self,146276,mcduvet,lEMx0-4Z1jo,,612,1145829620000,"Sun, 23 Apr 2006 22:00:20 GMT",20060423220020,3 days ago,201,3.5,assemble,stephen,mcdonald,Odd & Outrageous,Science & Technology,,,,,,,,,,Music,,,,,
